"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma1UdwN6LUXMBHe5rfAUX8jFTzU5oDeK1XxJbN3XGSUvh",207,68.9473684210526,65993176.4210526,51666.2105263158,5573991,-2.67146521052632
"2","Qma3t2ByNXHtq5UCLWT7kBuupGNcpXE35XySWPcPg5BYxE",328,75.1578947368421,51666710.3157895,54770.8421052632,4651767,18.7846465789474
"3","Qma6DD1dEtdwD1LiRUoBo1LJmS8sMAgsVJ8W5fJ6ypisN2",274,203.526315789474,51120579.0526316,58602.7368421053,151832736,0.514397999999997
"4","Qma7WXHqwFitfQGRVvtbZrVdZhwie2zVfJiFvhZN4CoXkJ",128,59.7894736842105,58266806.5789474,56056.5263157895,4421036,-2.95442542105263
"5","Qma8oohNfrRS3ANB9tdoRYk5S3Z5UsCEAytrumJ5dx6aMG",242,94.3684210526316,50543341.2631579,55408.6315789474,4521755,39.2479161578947
"6","QmaCDy7JJfuDHzbTkFqLVKVyV4VnFDaXmoEd2SX9s1NDDt",130,52.9473684210526,53028519.2105263,53980.3684210526,138340207,-138.475338157895
"7","QmackC2nmQB6ftg1bAVjg1NtTydnPtzsjnEpmZ4hcwUW9F",121,50.5263157894737,46209770.4210526,59068.0526315789,137392529,-133.135051684211
"8","QmaFtbgg6JHQt2FfjTpnBYYEd5Pbg82sQ99Dztvd6R1uQE",227,174.368421052632,50472822.5789474,50271.1578947368,121947677,1.89765031578947
"9","QmaGL5EHt6UvSh8F2jEF7DkJR1UDazfuZ7VmSkjw49jwsf",255,197.421052631579,51491228.6315789,52917.1052631579,146217656,-0.340749105263158
"10","QmagzZfcW27XfHzfHxTm6fddFcQ2FoKkgUt6y6ZSvbbn7y",143,56.3157894736842,52365165.0526316,55662.8947368421,3782164,0.112797526315788
"11","QmaHRDCCfJNqCvqxgPEQtykTE9oc9kT77Q5vsRtH1ZMvNb",323,69.2105263157895,53400242.2631579,57550.4210526316,3228181,12.5245526315789
"12","QmahxxkNF4aM1uNjuHEX87XMh5pjGQq6WoirsQkhsW56Nw",242,97.6315789473684,52038019.5263158,53317.9473684211,170773666,-125.233424526316
"13","QmaJzfFPQxNfB1XUWBEsLQARZK9P5XGWsPKAv5r1MGY52z",199,84.9473684210526,50729319.3684211,58828.0526315789,2520631,31.63859
"14","QmaK1XDaC2H5VVkEoV7YxxuqjVmnShKo8nbauCduSPE5Z9",252,172.631578947368,48531460.1578947,57778,122176339,1.86600178947368
"15","QmaLn8MSSY7jGQCW3dDbiuCq9sGaKMM7LemDHE3PtYRnsc",140,60.1578947368421,58310799.4736842,59053.2631578947,171229446,-169.441404
"16","Qmam3Dm7kMqyCPa2tN4tZ5W5SLyNWwKPyZZygsua8i5rhg",287,64.9473684210526,52034083,54550.9473684211,3807966,9.05076847368422
"17","QmanTeJbvSqypZ55pUHRz6oqLgPSCKR939vg1iJH6p8UWa",96,51.9473684210526,49745803,57259.7894736842,4116164,-1.97185836842105
"18","QmaQkza6tADWDErQVv2kRG8pXXMh7i5Kp39akC3qjTYPdb",114,55.5263157894737,53928622.7368421,53220.7894736842,2971107,-1.42663473684211
"19","QmaSfqLYwy5NDUCEDKNcVDjVxBF5W9xdKMjoEkPTb7kL8E",142,60.3684210526316,50760106.5789474,53913.8421052632,4674561,4.87983963157895
"20","QmatWNrww31h1GecFJSzwAh5ckmxS51vq73WW6TbfzDmPF",126,57.4210526315789,55775512.8947368,56625.3684210526,2519279,-0.930364631578946
"21","QmawyNzKTzLY74HzBvCctUv1fYHtVGz2sJLPXJBxVBthmS",133,61.1052631578947,58867819.6842105,57835.5263157895,3991413,-1.81180505263158
"22","QmaZ4C16YBRaGqoHwezmsbj3qcHyi4aBQM9zmCVsCL5LKS",358,119.263157894737,48657549.1052632,58716.0526315789,3502813,67.0440797368421
"23","QmaZQvBLeUx2cnoEMmYiUQbd2sNoDzctxS3HvMq1HHdg8C",86,42.6315789473684,42193351.9473684,54096.7894736842,115976825,-115.592694789474
"24","Qmb4JJy8chAgwcxyprb7DSiJKDAwrf7LV8WPpXnQfspy5C",179,79,45032961.6842105,53506.0526315789,111964959,-78.0514267368421
"25","Qmb7cVuKN4nkE5qKgVT9sFnSRqhCmojmqJzDerWX4vLTgo",273,193,54588206.7368421,53695.3157894737,137217006,1.14109194736842
"26","Qmbbx13Z8qEKtfXZViPNHEq7jMfwsCPryabdVKH7ZwpAXY",340,183.947368421053,52429322.4736842,58072.5789473684,129274575,2.18539836842105
"27","QmbBYQdS7K9R6drbAgwAEYMWSYqkwp33iyjNKRArq7iNFs",127,52.3684210526316,51478477.8421053,55419.6315789474,161989937,-161.155413421053
"28","QmbChdz3G9vrrv4f3dbYDz8vvSv433FZbzJrmbACZUe3UL",330,78.9473684210526,59725357.2631579,56314.5263157895,3889994,15.2757026315789
"29","Qmbcst9BcgE9cQtaWbs5Cv9LtWVxkvyhy9Vbp6oyjm6y1q",307,69.4210526315789,50828548.4210526,56377.3157894737,4564233,13.9718938947368
