"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma1BTcjz7yXbRpwF5GwPHw1Z5xfGEhmm2EkGZ4qEdFuFd",7422,2775.84210526316,62386990.5263158,61735.3684210526,4324306,2709.06907336842
"2","Qma2K8kQo8sYE3MzPFhGqabNDg2DWhRVL2BFa7VyeN4kd5",11652,2833,52988045.6842105,58581.5789473684,119057052,2660.89632073684
"3","Qma2MNRtMJX8MYYAXsvYM6dtQFKn91gJxqX7NVu7k6NNCE",8746,2777.26315789474,54402792.7368421,60150.3684210526,6814111,2715.98610378947
"4","Qma42tbuGV5dPQu1VzyALMLkdFXniMPhyZ5s4b6LbTvq4k",7125,2038.05263157895,49382238.2105263,56509.5789473684,107761042,1880.85284178947
"5","Qma4GuJQqC2E5LyZst5XfgLS1VCPS9z7f1Z17JViULXbXy",9764,3003.36842105263,45439025.3157895,62599.2105263158,7775322,2950.09147452632
"6","Qma5eovc9u4vn2vYtyXj6FM5tKbCHFFt7hjYKFWdDZuUAw",399,128.631578947368,45596843.3157895,59934,184581386,-101.606584368421
"7","Qma6Js8e43e1VS3VgmD9uxgTjkip1vLjQcwWA5CzWnSoRq",7900,3051.78947368421,58358672.2631579,62003,4327025,2989.04177342105
"8","Qma7UahBdo4nk6Wr8jcPbuMfsCvom6GYD96fQdU3Ny7WZM",12147,3393.10526315789,56909895.8947368,61999.1578947368,107928400,3228.20496810526
"9","Qma8B8PZnXiK84TD7nKmEJs7P7Jn4EEiu2ZZtRt87aGkes",6828,2384.94736842105,52018269.6315789,60613.7894736842,4704592,2328.163893
"10","Qma8yD4VFARwn5pbu169QdL5XuEEz69putF3k3QqVQguJi",8987,2949.10526315789,60238500.4210526,58466.3684210526,7692431,2881.11586536842
"11","Qma9bhpd55ySNChMaNfyjSGUg7Mfp3qmJypfqFcqAKTam2",7802,2727.84210526316,47694098,57696.8947368421,5083356,2675.00695436842
"12","QmaA7bivqpeqK8Lv4pqxDz4oDV8f95hP7GKapY3SBn7N7r",8068,2683.78947368421,55552475.2105263,62954.3157894737,106612923,2521.56112115789
"13","Qmab6eYiRKnrzVhL671vYA5Pnvc1yjYRe9VicVHymFZXx6",9349,3079.05263157895,47869073.6315789,59819.4736842105,10834772,3020.28896647368
"14","QmabFvrPqsaQJXwqBFcj7mMqpr1hBuCA6kYMkdnH5XEf3e",8006,2944.36842105263,49750005.7894737,56358.6315789474,6095944,2888.46611263158
"15","QmaBNURMi51T18uzvBJomw27yD3NvH2HfrtdJLcewBVw7t",9836,3079.73684210526,63492433.8421053,61784.3684210526,5302430,3010.88019389474
"16","QmaC5N1wYYgspxAZxUqesNMTPhc6WTAjLAH6qSAQ2ACHDD",1473,454.894736842105,45513526.6842105,56948.7894736842,108804993,300.519268368421
"17","QmaChwK7JW9rWizoF8QfMXfh5PFFDCbmoRfwD18NGkuF75",9365,3356.68421052632,58316527.6842105,57092.4210526316,6438544,3291.87204642105
"18","QmaDKPK4fj5SRPGk8hcwgkZoDGPEgnMiB1tmjBTiptFVVB",10377,3035.68421052632,46513303.4210526,63887.2105263158,121527730,2867.57928989474
"19","Qmaea1Zkt4vpFfZa41XY2BuNfmyLc2iTgVKwyrtPnwAZqa",9397,3137.78947368421,46750211.8421053,62812.9473684211,9377698,3081.59875089474
"20","QmaeEaGsqnFCrySUYN43KKQMzr7dBQaU5FnQTfBoUHyvCW",11934,3347.78947368421,41132317.5263158,55057.3157894737,153924914,3152.6771848421
"21","QmaFQWeNJZtTPsW3cUToLDVXNFeoSUbFdGHFcZA7vfx2rE",9980,3176.05263157895,64197797.4210526,59849.3157894737,6146873,3105.64811184211
"22","QmafsW4Q4oXZCotUKabrtLfGbu9dvv3aq3V8U9N9UAPxS4",10732,3034.57894736842,57196006.6315789,64257.4210526316,87586890,2889.73179331579
"23","QmafwfbmecfWFKoWC7gsghn1z6RcfketERRW8JDMbv3nk1",10747,3513.10526315789,54166797.3684211,57394.7368421053,8707121,3450.17395005263
"24","Qmag6GbJBEpp4FNaSZmYCwVwZh3hqscPtEUVeqLUGXq16T",10077,3307.73684210526,52683407.7368421,64265.2105263158,6186337,3248.80283215789
"25","QmaHrbpCiXyT871473WcUycuwwAzBD4kmimCpaGrNu9G1f",11224,3567.73684210526,59806580.4736842,61351.7894736842,15544030,3492.32487984211
"26","QmahRWqSM2gWmTxeTRkkPUg8fmXmXAToKvbb2YNt7z2GGx",1479,423.421052631579,53086588.2631579,56087.6842105263,2383942,367.89443468421
"27","QmaibCBbq6KoF3vat2zN9p2moRD8aGu948usfNQVNVcWuL",9937,2719.42105263158,54560230.2631579,57535.5263157895,98152707,2566.6505798421
"28","QmaJkJkBmztc6XcNwPH6exTXKBW9Krjth16KS5oxbD6JGx",12067,2832,44718937.8421053,61114.2631578947,93845132,2693.37481589474
"29","Qmakbo4pyVdwvnaYik7eskCgu1UxsFHLhJgNjC5Ty22Dn8",9666,3213.63157894737,43700735.6842105,57667.8947368421,6327782,3163.54539336842
"30","QmakWx7JnfaN54NwgqiB6TnQk8o6wWNdCHyEnNQtKqKAJt",9391,2737.73684210526,55080971.9473684,59370.5789473684,129260668,2553.33583157895
"31","QmaLF5GKcR11NYXD6iKFkemdUsmLBW4Wp1hyLrapteGctN",6054,2140.63157894737,47367862.3684211,75851,4138869,2089.04899657895
"32","QmaLVCP7SmqziM5y488G5fzzBkHQdDGfA6ubq2B13tuwao",6585,2373.52631578947,51756153.4736842,57862,3523481,2318.18881931579
"33","QmaMtLnrnnRCyXiivbkpkY9U2a1ZxvCXTiuz7GCAzhBtXa",8147,2692.89473684211,50095125.1578947,58280.6315789474,99013207,2543.72812405263
"34","QmaNJ9ohKQKHkhnXFiWng4jh5uvsF5nA2D6qAaLVNuB252",8869,2847.05263157895,51401164.6842105,59796.8421052632,99386365,2696.20530505263
"35","QmaNnfomzuJpTkSHdaEdSeixwxq1YMQZuVmNhzdK2mxBKB",11445,3605.31578947368,55454861.0526316,60995.3157894737,9321691,3540.47824210526
"36","QmanR6GhXsgE7G8wMNcDbckE853NTPJg1d379gLHm4NtoG",6326,2503.26315789474,51316007.1052632,56417.7894736842,116299218,2335.591515
"37","QmaNwANxsaKncbsyttAMvww11R7VpTgJdhRj1hwGbXoNsM",10816,2971.73684210526,50439769.8421053,60648.2105263158,104502741,2816.73368305263
"38","QmanXtmt64QfUPAhNdg5A4tnCCA7JhmeFzmrwLQK8zx3RL",6193,2521.26315789474,46747877.3157895,57448.4736842105,3816539,2470.64129310526
"39","Qmao88M3AqNfwcAPT1JQbG5ftT9jHMsLbq7n3UgqkJow4K",9775,2758.47368421053,56222501.0526316,58991.0526315789,137009931,2565.18226110526
